threshold_bps,gated,corridor,split,window,h,tol_bps,n_events,n_scored,hit_rate,base_rate,lift,lift_ci_lo,lift_ci_hi,hit_mean,base_mean,lift_mean,benefit_fwd_bps,benefit_random_day_bps,benefit_excess_bps,benefit_excess_ci_lo,benefit_excess_ci_hi,benefit_fwd_ci_lo,benefit_fwd_ci_hi,benefit_fwd_block_ci_lo,benefit_fwd_block_ci_hi,benefit_sym_bps,vs_wait5_bps,freq_per_week,clump_share_series,clump_cv_gaps,longest_gap_days,empty_month_share
0.0,False,TJS,10,2026-01…2026-06,20,25.0,17,17,0.17647058823529413,0.20512820512820512,0.8602941176470589,,,0.4117647058823529,0.5042735042735043,0.8165503489531406,-2.2071200391245442,12.647688147121416,-14.854808186245961,,,,,,,46.35139701989959,-37.60447010980459,0.6574585635359116,0.0,0.38461538461538464,19.0,0.0
0.0,True,TJS,0,2021-01…2021-06,20,25.0,15,15,0.2,0.15254237288135594,1.3111111111111111,,,0.7333333333333333,0.5338983050847458,1.3735449735449734,76.28749253869988,-2.594269522656172,78.88176206135606,,,,,,,81.81938883176869,45.72741117661365,0.580110497237569,0.0,1.0970991910298644,60.0,0.16666666666666666
0.0,True,TJS,1,2021-07…2021-12,20,25.0,9,9,0.2222222222222222,0.17829457364341086,1.2463768115942027,,,0.6666666666666666,0.5581395348837209,1.1944444444444444,45.89959831822064,33.342203091136966,12.557395227083674,,,,,,,70.93453232025186,14.101008608807067,0.3423913043478261,0.0,0.86167921717071,57.0,0.16666666666666666
0.0,True,TJS,2,2022-01…2022-06,20,25.0,11,11,0.09090909090909091,0.1452991452991453,0.6256684491978609,,,0.36363636363636365,0.4700854700854701,0.7735537190082645,-145.1482795777854,-53.00503542290707,-92.14324415487832,,,,,,,377.5608872364312,-4.458321533515676,0.42541436464088395,0.0,0.12081366485722357,87.0,0.5
0.0,True,TJS,3,2022-07…2022-12,20,25.0,0,0,,0.2846153846153846,,,,,0.6230769230769231,,,163.51128752215095,,,,,,,,,,0.0,,,182.0,1.0
0.0,True,TJS,4,2023-01…2023-06,20,25.0,0,0,,0.4915254237288136,,,,,0.7627118644067796,,,194.18642689935936,,,,,,,,,,0.0,,,172.0,1.0
0.0,True,TJS,5,2023-07…2023-12,20,25.0,2,2,0.5,0.24031007751937986,2.0806451612903225,,,0.5,0.5426356589147286,0.9214285714285715,50.70700310300158,-14.369798255992611,65.07680135899419,,,,,,,75.80944426092474,141.5862022096681,0.07608695652173914,0.0,0.0,144.0,0.6666666666666666
0.0,True,TJS,6,2024-01…2024-06,20,25.0,4,4,0.25,0.19658119658119658,1.2717391304347827,,,0.75,0.5555555555555556,1.3499999999999999,154.23119650283894,16.838282384351277,137.39291411848765,,,,,,,164.42358587964168,15.25557786764692,0.15384615384615385,0.0,1.1045926178313068,148.0,0.6666666666666666
0.0,True,TJS,7,2024-07…2024-12,20,25.0,2,2,0.5,0.29770992366412213,1.6794871794871795,,,1.0,0.6717557251908397,1.4886363636363635,423.8966255892984,95.96472466495561,327.9319009243428,,,,,,,304.7109205533305,459.1171565703933,0.07608695652173914,0.0,0.0,144.0,0.6666666666666666
0.0,True,TJS,8,2025-01…2025-06,20,25.0,5,5,0.4,0.19658119658119658,2.0347826086956524,,,0.4,0.4700854700854701,0.850909090909091,-84.33001044121127,-112.63640534071882,28.306394899507552,,,,,,,199.8651631928574,-9.552496804990042,0.19337016574585636,0.0,0.8653836657164781,57.0,0.5
