indicator,k,scope,country,corridor,split,window,scenario,h,tol_bps,n_events,n_scored,hit_rate,base_rate,lift,lift_ci_lo,lift_ci_hi,hit_mean,base_mean,lift_mean,benefit_fwd_bps,benefit_random_day_bps,benefit_excess_bps,benefit_excess_ci_lo,benefit_excess_ci_hi,benefit_fwd_ci_lo,benefit_fwd_ci_hi,benefit_fwd_block_ci_lo,benefit_fwd_block_ci_hi,benefit_sym_bps,vs_wait5_bps,freq_per_week,clump_share_series,clump_cv_gaps,longest_gap_days,empty_month_share
holiday:k1:fixed,1,fixed,KG,KGS,1,2021-07…2021-12,BUY_NOW,20,25.0,3,3,0.3333333333333333,0.16279069767441862,2.0476190476190474,,,0.6666666666666666,0.5348837209302325,1.2463768115942029,154.11032543078628,25.66914672872073,128.44117870206554,,,,,,,55.68790914224464,50.8403449088446,0.1141304347826087,0.0,0.09302325581395349,65.0,0.5
holiday:k1:fixed,1,fixed,KG,KGS,2,2022-01…2022-06,BUY_NOW,20,25.0,7,7,0.14285714285714285,0.10256410256410256,1.3928571428571428,,,0.14285714285714285,0.39316239316239315,0.3633540372670807,-357.5894594622891,-134.33666686632213,-223.25279259596695,,,,,,,1.1133505393246017,-111.66499850934795,0.27071823204419887,0.3333333333333333,0.6905683394158625,55.0,0.3333333333333333
holiday:k1:fixed,1,fixed,KG,KGS,3,2022-07…2022-12,BUY_NOW,20,25.0,3,3,0.0,0.2846153846153846,0.0,,,0.0,0.5769230769230769,0.0,-206.56842655777646,92.68431984896502,-299.2527464067415,,,,,,,-202.6585810654883,-241.3504997729743,0.1141304347826087,0.0,0.08045977011494253,65.0,0.5
holiday:k1:fixed,1,fixed,KG,KGS,4,2023-01…2023-06,BUY_NOW,20,25.0,7,7,0.14285714285714285,0.5508474576271186,0.25934065934065936,,,0.8571428571428571,0.8389830508474576,1.0216450216450217,134.62439676700689,231.7318649254994,-97.10746815849251,,,,,,,48.02079678890839,23.085878994712086,0.27071823204419887,0.3333333333333333,0.6535161308899218,56.0,0.3333333333333333
holiday:k1:fixed,1,fixed,KG,KGS,5,2023-07…2023-12,BUY_NOW,20,25.0,3,3,0.0,0.20155038759689922,0.0,,,0.3333333333333333,0.5271317829457365,0.6323529411764705,-129.52894118990181,-26.704775666556326,-102.82416552334548,,,,,,,11.971416108811361,-50.210623440540104,0.1141304347826087,0.0,0.09302325581395349,65.0,0.5
holiday:k1:fixed,1,fixed,KG,KGS,6,2024-01…2024-06,BUY_NOW,20,25.0,7,7,0.14285714285714285,0.23931623931623933,0.596938775510204,,,0.42857142857142855,0.5726495726495726,0.7484008528784648,-20.476091462828013,31.12319280205631,-51.59928426488432,,,,,,,-10.754695720668817,10.62458042554591,0.2692307692307692,0.3333333333333333,0.5824087911424414,51.0,0.3333333333333333
holiday:k1:fixed,1,fixed,KG,KGS,7,2024-07…2024-12,BUY_NOW,20,25.0,3,3,0.0,0.3282442748091603,0.0,,,0.6666666666666666,0.7557251908396947,0.882154882154882,77.6555821272429,99.54663906237663,-21.891056935133733,,,,,,,0.2655446988394014,2.5007611104599357,0.1141304347826087,0.0,0.11627906976744186,68.0,0.5
holiday:k1:fixed,1,fixed,KG,KGS,8,2025-01…2025-06,BUY_NOW,20,25.0,3,3,0.0,0.02564102564102564,0.0,,,0.0,0.15384615384615385,0.0,-243.1342298207795,-221.43511533665657,-21.69911448412293,,,,,,,-29.002287648468208,-216.8797899523726,0.11602209944751381,0.0,0.5263157894736842,61.0,0.6666666666666666
holiday:k1:fixed,1,fixed,KG,KGS,9,2025-07…2025-12,BUY_NOW,20,25.0,2,2,0.5,0.2076923076923077,2.4074074074074074,,,0.5,0.5230769230769231,0.9558823529411764,90.09896881514602,-6.366992636140395,96.46596145128642,,,,,,,43.590974248376995,45.79190127765309,0.07608695652173914,0.0,0.0,123.0,0.6666666666666666
holiday:k1:fixed,1,fixed,KG,KGS,10,2026-01…2026-06,BUY_NOW,20,25.0,3,3,0.0,0.23931623931623933,0.0,,,0.3333333333333333,0.5384615384615384,0.6190476190476191,-215.24673142840751,5.753419433060342,-221.00015086146786,,,,,,,-218.38518578171428,-55.74860495058916,0.11602209944751381,0.0,0.5263157894736842,61.0,0.6666666666666666
holiday:k3:fixed,3,fixed,KG,KGS,0,2021-01…2021-06,BUY_NOW,20,25.0,19,19,0.15789473684210525,0.1440677966101695,1.0959752321981424,,,0.5263157894736842,0.5,1.0526315789473684,43.72337176533415,-8.151508733265231,51.87488049859938,,,,,,,53.46436909342193,43.02344926278339,0.7348066298342542,0.7777777777777778,1.384062259252325,54.0,0.3333333333333333
holiday:k3:fixed,3,fixed,KG,KGS,1,2021-07…2021-12,BUY_NOW,20,25.0,9,9,0.3333333333333333,0.16279069767441862,2.0476190476190474,,,0.6666666666666666,0.5348837209302325,1.2463768115942029,162.66311502977453,25.66914672872073,136.9939683010538,,,,,,,69.1126109296462,1.7872341290272875,0.3423913043478261,0.75,1.5850541612875177,63.0,0.5
holiday:k3:fixed,3,fixed,KG,KGS,2,2022-01…2022-06,BUY_NOW,20,25.0,18,18,0.16666666666666666,0.10256410256410256,1.625,,,0.16666666666666666,0.39316239316239315,0.42391304347826086,-318.87633578563083,-134.33666686632213,-184.5396689193087,,,,,,,-67.39137994977878,41.94534356113264,0.6961325966850829,0.7647058823529411,1.3479589993958596,55.0,0.3333333333333333
holiday:k3:fixed,3,fixed,KG,KGS,3,2022-07…2022-12,BUY_NOW,20,25.0,9,9,0.0,0.2846153846153846,0.0,,,0.0,0.5769230769230769,0.0,-215.8098009817904,92.68431984896502,-308.49412083075543,,,,,,,-228.39593042980368,-204.01449323861576,0.3423913043478261,0.75,1.5841899732926206,63.0,0.5
holiday:k3:fixed,3,fixed,KG,KGS,4,2023-01…2023-06,BUY_NOW,20,25.0,19,19,0.2631578947368421,0.5508474576271186,0.4777327935222672,,,0.7894736842105263,0.8389830508474576,0.9409888357256778,106.13638125778597,231.7318649254994,-125.59548366771342,,,,,,,-5.9748874569380455,-32.19190494115377,0.7348066298342542,0.7777777777777778,1.3499629624548963,56.0,0.3333333333333333
holiday:k3:fixed,3,fixed,KG,KGS,5,2023-07…2023-12,BUY_NOW,20,25.0,9,9,0.0,0.20155038759689922,0.0,,,0.3333333333333333,0.5271317829457365,0.6323529411764705,-155.73329107299102,-26.704775666556326,-129.0285154064347,,,,,,,-14.959022568442249,-80.73317962246517,0.3423913043478261,0.75,1.5850541612875177,63.0,0.5
holiday:k3:fixed,3,fixed,KG,KGS,6,2024-01…2024-06,BUY_NOW,20,25.0,20,20,0.2,0.23931623931623933,0.8357142857142857,,,0.45,0.5726495726495726,0.7858208955223881,-2.559180640914815,31.12319280205631,-33.68237344297113,,,,,,,1.1308532356477081,16.955357983834517,0.7692307692307693,0.7894736842105263,1.3351196121315216,51.0,0.3333333333333333
holiday:k3:fixed,3,fixed,KG,KGS,7,2024-07…2024-12,BUY_NOW,20,25.0,9,9,0.1111111111111111,0.3282442748091603,0.33850129198966405,,,0.7777777777777778,0.7557251908396947,1.0291806958473624,110.86325932515659,99.54663906237663,11.316620262779963,,,,,,,40.60840420518822,26.47308614350251,0.3423913043478261,0.75,1.5909090909090908,64.0,0.5
holiday:k3:fixed,3,fixed,KG,KGS,8,2025-01…2025-06,BUY_NOW,20,25.0,9,9,0.1111111111111111,0.02564102564102564,4.333333333333333,,,0.2222222222222222,0.15384615384615385,1.4444444444444442,-181.27153815609648,-221.43511533665657,40.16357718056008,,,,,,,41.67485393838155,-128.95722742485344,0.34806629834254144,0.75,1.708800749063506,61.0,0.6666666666666666
holiday:k3:fixed,3,fixed,KG,KGS,9,2025-07…2025-12,BUY_NOW,20,25.0,6,6,0.5,0.2076923076923077,2.4074074074074074,,,0.5,0.5230769230769231,0.9558823529411764,108.50547462452285,-6.366992636140395,114.87246726066324,,,,,,,66.63292531038978,82.04677520797564,0.2282608695652174,0.8,1.8863636363636365,119.0,0.6666666666666666
holiday:k3:fixed,3,fixed,KG,KGS,10,2026-01…2026-06,BUY_NOW,20,25.0,9,9,0.2222222222222222,0.23931623931623933,0.9285714285714285,,,0.3333333333333333,0.5384615384615384,0.6190476190476191,-156.75107872555068,5.753419433060342,-162.50449815861103,,,,,,,-174.56363765175934,-35.031736085539244,0.34806629834254144,0.75,1.708800749063506,61.0,0.6666666666666666
holiday:k5:fixed,5,fixed,KG,KGS,0,2021-01…2021-06,BUY_NOW,20,25.0,29,29,0.13793103448275862,0.1440677966101695,0.9574036511156186,,,0.5862068965517241,0.5,1.1724137931034482,55.997226398799285,-8.151508733265231,64.14873513206452,,,,,,,59.17416804011729,60.800068623037596,1.1215469613259668,0.8571428571428571,1.4171324789199906,54.0,0.3333333333333333
holiday:k5:fixed,5,fixed,KG,KGS,1,2021-07…2021-12,BUY_NOW,20,25.0,15,15,0.4666666666666667,0.16279069767441862,2.8666666666666667,,,0.6666666666666666,0.5348837209302325,1.2463768115942029,177.27789975263033,25.66914672872073,151.6087530239096,,,,,,,92.81132120544854,36.24649800131738,0.5706521739130435,0.8571428571428571,2.081784609534288,59.0,0.3333333333333333
holiday:k5:fixed,5,fixed,KG,KGS,2,2022-01…2022-06,BUY_NOW,20,25.0,28,28,0.17857142857142858,0.10256410256410256,1.7410714285714286,,,0.21428571428571427,0.39316239316239315,0.5450310559006211,-246.4966584351329,-134.33666686632213,-112.15999156881077,,,,,,,-62.06747938503134,45.739192784103906,1.0828729281767955,0.8518518518518519,1.3898374989209732,55.0,0.3333333333333333
holiday:k5:fixed,5,fixed,KG,KGS,3,2022-07…2022-12,BUY_NOW,20,25.0,15,15,0.0,0.2846153846153846,0.0,,,0.13333333333333333,0.5769230769230769,0.23111111111111113,-163.14186521128156,92.68431984896502,-255.8261850602466,,,,,,,-196.51526341557528,-126.2931696539887,0.5706521739130435,0.8571428571428571,2.082613287797059,59.0,0.3333333333333333
holiday:k5:fixed,5,fixed,KG,KGS,4,2023-01…2023-06,BUY_NOW,20,25.0,29,29,0.3448275862068966,0.5508474576271186,0.6259946949602123,,,0.7931034482758621,0.8389830508474576,0.9453152211772902,125.65061071143234,231.7318649254994,-106.08125421406706,,,,,,,-13.131967196220115,25.125186741998856,1.1215469613259668,0.8928571428571429,1.3554623220543152,56.0,0.3333333333333333
holiday:k5:fixed,5,fixed,KG,KGS,5,2023-07…2023-12,BUY_NOW,20,25.0,15,15,0.13333333333333333,0.20155038759689922,0.6615384615384615,,,0.3333333333333333,0.5271317829457365,0.6323529411764705,-142.50116150514185,-26.704775666556326,-115.79638583858552,,,,,,,-4.68399968871817,-59.77140508349543,0.5706521739130435,0.8571428571428571,2.081784609534288,61.0,0.3333333333333333
holiday:k5:fixed,5,fixed,KG,KGS,6,2024-01…2024-06,BUY_NOW,20,25.0,30,30,0.26666666666666666,0.23931623931623933,1.1142857142857143,,,0.5,0.5726495726495726,0.873134328358209,-1.1425305101513763,31.12319280205631,-32.26572331220768,,,,,,,-9.785593624946136,7.187686724314945,1.1538461538461537,0.8620689655172413,1.3133794982590477,51.0,0.3333333333333333
holiday:k5:fixed,5,fixed,KG,KGS,7,2024-07…2024-12,BUY_NOW,20,25.0,15,15,0.2,0.3282442748091603,0.6093023255813954,,,0.8666666666666667,0.7557251908396947,1.1468013468013467,110.40351170111802,99.54663906237663,10.856872638741393,,,,,,,49.97568365116548,25.05473785723625,0.5706521739130435,0.8571428571428571,2.0892434687237715,62.0,0.3333333333333333
holiday:k5:fixed,5,fixed,KG,KGS,8,2025-01…2025-06,BUY_NOW,20,25.0,15,15,0.06666666666666667,0.02564102564102564,2.6,,,0.2,0.15384615384615385,1.3,-188.85333376496104,-221.43511533665657,32.58178157169553,,,,,,,43.1540704153388,-119.45692250806009,0.580110497237569,0.8571428571428571,2.0625150312102587,61.0,0.6666666666666666
holiday:k5:fixed,5,fixed,KG,KGS,9,2025-07…2025-12,BUY_NOW,20,25.0,10,10,0.3,0.2076923076923077,1.4444444444444444,,,0.5,0.5230769230769231,0.9558823529411764,86.17229996982245,-6.366992636140395,92.53929260596284,,,,,,,49.691803101948196,63.26592266130471,0.3804347826086957,0.8888888888888888,2.545584412271571,117.0,0.6666666666666666
holiday:k5:fixed,5,fixed,KG,KGS,10,2026-01…2026-06,BUY_NOW,20,25.0,15,15,0.26666666666666666,0.23931623931623933,1.1142857142857143,,,0.3333333333333333,0.5384615384615384,0.6190476190476191,-87.47640669857499,5.753419433060342,-93.22982613163533,,,,,,,-115.64538715112094,8.011094787133683,0.580110497237569,0.8571428571428571,2.0625150312102587,61.0,0.6666666666666666
holiday:k1:all,1,all,AM,AMD,0,2021-01…2021-06,BUY_NOW,20,25.0,6,6,0.0,0.1864406779661017,0.0,,,0.16666666666666666,0.5508474576271186,0.30256410256410254,-83.64970442434172,43.40759409925216,-127.05729852359389,,,,,,,-20.420282426242093,-53.00298892107073,0.23204419889502761,0.0,0.7200287521524641,49.0,0.3333333333333333
holiday:k1:all,1,all,AM,AMD,1,2021-07…2021-12,BUY_NOW,20,25.0,3,3,0.0,0.13953488372093023,0.0,,,1.0,0.6589147286821705,1.5176470588235296,128.58647695244807,51.49644441112181,77.09003254132625,,,,,,,-76.21119107149316,44.68673806548437,0.1141304347826087,0.0,0.11811023622047244,101.0,0.5
holiday:k1:all,1,all,AM,AMD,2,2022-01…2022-06,BUY_NOW,20,25.0,6,6,0.0,0.10256410256410256,0.0,,,0.0,0.42735042735042733,0.0,-638.4115283209046,-7.685668238494408,-630.7258600824102,,,,,,,-305.87751536415595,-226.11939800465643,0.23204419889502761,0.2,0.733143914930759,48.0,0.3333333333333333
holiday:k1:all,1,all,AM,AMD,3,2022-07…2022-12,BUY_NOW,20,25.0,3,3,0.0,0.26153846153846155,0.0,,,0.6666666666666666,0.6692307692307692,0.9961685823754789,229.60311869529812,176.90563882369997,52.69747987159815,,,,,,,44.003728410952895,151.81004112276852,0.1141304347826087,0.0,0.125,101.0,0.5
holiday:k1:all,1,all,AM,AMD,4,2023-01…2023-06,BUY_NOW,20,25.0,6,6,0.3333333333333333,0.559322033898305,0.595959595959596,,,0.6666666666666666,0.8389830508474576,0.7946127946127945,178.70621628447438,274.3772909876495,-95.6710747031751,,,,,,,86.65683553669645,20.410941458668017,0.23204419889502761,0.0,0.6995317407416759,45.0,0.3333333333333333
holiday:k1:all,1,all,AM,AMD,5,2023-07…2023-12,BUY_NOW,20,25.0,3,3,0.3333333333333333,0.17829457364341086,1.8695652173913042,,,0.3333333333333333,0.4263565891472868,0.7818181818181819,-43.336042551557206,-49.59380850488834,6.2577659533311305,,,,,,,-102.11166660319218,-75.89296108463594,0.1141304347826087,0.0,0.11811023622047244,100.0,0.5
holiday:k1:all,1,all,AM,AMD,6,2024-01…2024-06,BUY_NOW,20,25.0,6,6,0.16666666666666666,0.2564102564102564,0.65,,,0.3333333333333333,0.5641025641025641,0.5909090909090908,-8.793062942733705,32.11626266314577,-40.909325605879474,,,,,,,24.17083725701171,35.80941084733374,0.23076923076923078,0.0,0.7342087577794206,47.0,0.3333333333333333
holiday:k1:all,1,all,AM,AMD,7,2024-07…2024-12,BUY_NOW,20,25.0,3,3,0.0,0.31297709923664124,0.0,,,0.3333333333333333,0.6946564885496184,0.4798534798534798,-10.030874759670382,96.36585439104611,-106.3967291507165,,,,,,,-39.30063933002437,18.411389527711595,0.1141304347826087,0.0,0.11811023622047244,99.0,0.5
holiday:k1:all,1,all,AM,AMD,8,2025-01…2025-06,BUY_NOW,20,25.0,6,6,0.0,0.05128205128205128,0.0,,,0.0,0.20512820512820512,0.0,-171.6040412901267,-189.98254467009855,18.378503379971846,,,,,,,14.513544716081753,-34.56357192760847,0.23204419889502761,0.2,0.753338790803927,47.0,0.3333333333333333
holiday:k1:all,1,all,AM,AMD,9,2025-07…2025-12,BUY_NOW,20,25.0,3,3,0.0,0.23076923076923078,0.0,,,0.3333333333333333,0.5461538461538461,0.6103286384976526,-87.40209204833131,3.4633601708443584,-90.86545221917567,,,,,,,-75.85566775691518,-39.90762630336523,0.1141304347826087,0.0,0.12698412698412698,102.0,0.5
holiday:k1:all,1,all,AM,AMD,10,2026-01…2026-06,BUY_NOW,20,25.0,6,6,0.16666666666666666,0.24786324786324787,0.6724137931034482,,,0.5,0.5641025641025641,0.8863636363636364,9.02624141829566,34.533119178883084,-25.50687776058742,,,,,,,73.16499623357879,77.52215260971917,0.23204419889502761,0.0,0.7072607287440564,48.0,0.3333333333333333
holiday:k3:all,3,all,AM,AMD,0,2021-01…2021-06,BUY_NOW,20,25.0,19,19,0.0,0.1864406779661017,0.0,,,0.21052631578947367,0.5508474576271186,0.3821862348178138,-80.91103687852123,43.40759409925216,-124.31863097777338,,,,,,,-38.9928458737873,-46.25037110190677,0.7348066298342542,0.7777777777777778,1.6052201071126668,47.0,0.16666666666666666
holiday:k3:all,3,all,AM,AMD,1,2021-07…2021-12,BUY_NOW,20,25.0,8,8,0.625,0.13953488372093023,4.479166666666667,,,1.0,0.6589147286821705,1.5176470588235296,264.8951025360971,51.49644441112181,213.3986581249753,,,,,,,75.10027324439463,160.5108244827609,0.30434782608695654,0.7142857142857143,1.5106635933216568,99.0,0.5
holiday:k3:all,3,all,AM,AMD,2,2022-01…2022-06,BUY_NOW,20,25.0,19,19,0.10526315789473684,0.10256410256410256,1.0263157894736843,,,0.10526315789473684,0.42735042735042733,0.2463157894736842,-516.0455777767904,-7.685668238494408,-508.359909538296,,,,,,,-224.41236742479774,-95.11591720145636,0.7348066298342542,0.7777777777777778,1.6144753365241904,46.0,0.16666666666666666
holiday:k3:all,3,all,AM,AMD,3,2022-07…2022-12,BUY_NOW,20,25.0,8,8,0.125,0.26153846153846155,0.4779411764705882,,,0.625,0.6692307692307692,0.9339080459770116,141.03127922447277,176.90563882369997,-35.874359599227205,,,,,,,-22.883920736483503,20.816443380130977,0.30434782608695654,0.7142857142857143,1.5132370683718552,99.0,0.5
holiday:k3:all,3,all,AM,AMD,4,2023-01…2023-06,BUY_NOW,20,25.0,19,19,0.3684210526315789,0.559322033898305,0.6586921850079746,,,0.6842105263157895,0.8389830508474576,0.8155236576289209,122.0870744384331,274.3772909876495,-152.29021654921638,,,,,,,16.742990214903056,-8.308350518069215,0.7348066298342542,0.7777777777777778,1.584877514098133,43.0,0.16666666666666666
holiday:k3:all,3,all,AM,AMD,5,2023-07…2023-12,BUY_NOW,20,25.0,8,8,0.25,0.17829457364341086,1.4021739130434783,,,0.25,0.4263565891472868,0.5863636363636364,-90.07997751643501,-49.59380850488834,-40.48616901154667,,,,,,,-117.93657156824067,-85.2877509483188,0.30434782608695654,0.7142857142857143,1.5106635933216568,98.0,0.5
holiday:k3:all,3,all,AM,AMD,6,2024-01…2024-06,BUY_NOW,20,25.0,18,18,0.2222222222222222,0.2564102564102564,0.8666666666666667,,,0.3333333333333333,0.5641025641025641,0.5909090909090908,0.7838549668407819,32.11626266314577,-31.332407696304987,,,,,,,34.06977087037966,29.329812882193014,0.6923076923076923,0.8235294117647058,1.8034767137365226,43.0,0.3333333333333333
holiday:k3:all,3,all,AM,AMD,7,2024-07…2024-12,BUY_NOW,20,25.0,9,9,0.1111111111111111,0.31297709923664124,0.3550135501355013,,,0.4444444444444444,0.6946564885496184,0.6398046398046398,46.300049896964694,96.36585439104611,-50.06580449408142,,,,,,,23.937575979063624,75.75941954008323,0.3423913043478261,0.75,1.6411971341588079,97.0,0.5
holiday:k3:all,3,all,AM,AMD,8,2025-01…2025-06,BUY_NOW,20,25.0,18,18,0.05555555555555555,0.05128205128205128,1.0833333333333333,,,0.1111111111111111,0.20512820512820512,0.5416666666666666,-177.17601283518417,-189.98254467009855,12.80653183491438,,,,,,,10.070993560770184,-71.75771343872562,0.6961325966850829,0.8235294117647058,1.834569774771023,45.0,0.3333333333333333
holiday:k3:all,3,all,AM,AMD,9,2025-07…2025-12,BUY_NOW,20,25.0,9,9,0.0,0.23076923076923078,0.0,,,0.5555555555555556,0.5461538461538461,1.0172143974960879,-47.358249629309256,3.4633601708443584,-50.82160980015362,,,,,,,-39.565077575121194,26.217155647680286,0.3423913043478261,0.75,1.6429299285118644,98.0,0.5
holiday:k3:all,3,all,AM,AMD,10,2026-01…2026-06,BUY_NOW,20,25.0,18,18,0.2222222222222222,0.24786324786324787,0.8965517241379309,,,0.5555555555555556,0.5641025641025641,0.9848484848484849,14.48716685666479,34.533119178883084,-20.04595232221829,,,,,,,86.8210362477223,41.671677352493205,0.6961325966850829,0.8235294117647058,1.7769769438075245,46.0,0.3333333333333333
holiday:k5:all,5,all,AM,AMD,0,2021-01…2021-06,BUY_NOW,20,25.0,32,32,0.0625,0.1864406779661017,0.3352272727272727,,,0.3125,0.5508474576271186,0.5673076923076923,-51.07551247367378,43.40759409925216,-94.48310657292595,,,,,,,-28.187678725635486,-8.031197930469805,1.2375690607734806,0.8709677419354839,2.010870215516459,45.0,0.16666666666666666
holiday:k5:all,5,all,AM,AMD,1,2021-07…2021-12,BUY_NOW,20,25.0,12,12,0.5833333333333334,0.13953488372093023,4.180555555555556,,,1.0,0.6589147286821705,1.5176470588235296,286.5851272044799,51.49644441112181,235.08868279335806,,,,,,,120.93673504812061,205.41218014547698,0.4565217391304348,0.8181818181818182,1.9583991289922233,95.0,0.5
holiday:k5:all,5,all,AM,AMD,2,2022-01…2022-06,BUY_NOW,20,25.0,31,31,0.0967741935483871,0.10256410256410256,0.9435483870967742,,,0.22580645161290322,0.42735042735042733,0.5283870967741936,-310.45939813524285,-7.685668238494408,-302.7737298967484,,,,,,,-89.31048759059709,140.88147926408755,1.1988950276243093,0.8666666666666667,1.9768288277357693,44.0,0.16666666666666666
holiday:k5:all,5,all,AM,AMD,3,2022-07…2022-12,BUY_NOW,20,25.0,12,12,0.08333333333333333,0.26153846153846155,0.31862745098039214,,,0.5833333333333334,0.6692307692307692,0.8716475095785442,87.90637923556316,176.90563882369997,-88.99925958813681,,,,,,,-62.3595128108939,9.421408696322993,0.4565217391304348,0.8181818181818182,1.9621133577844951,97.0,0.5
holiday:k5:all,5,all,AM,AMD,4,2023-01…2023-06,BUY_NOW,20,25.0,32,32,0.40625,0.559322033898305,0.7263257575757577,,,0.65625,0.8389830508474576,0.7821969696969697,125.0635559156018,274.3772909876495,-149.31373507204768,,,,,,,-1.1556499289330437,25.419691350146678,1.2375690607734806,0.8709677419354839,1.979853106860334,41.0,0.16666666666666666
holiday:k5:all,5,all,AM,AMD,5,2023-07…2023-12,BUY_NOW,20,25.0,12,12,0.16666666666666666,0.17829457364341086,0.9347826086956521,,,0.16666666666666666,0.4263565891472868,0.39090909090909093,-129.21584327476606,-49.59380850488834,-79.62203476987773,,,,,,,-127.55175939801022,-101.59644265276613,0.4565217391304348,0.8181818181818182,1.9583991289922233,96.0,0.5
holiday:k5:all,5,all,AM,AMD,6,2024-01…2024-06,BUY_NOW,20,25.0,30,30,0.2,0.2564102564102564,0.7800000000000001,,,0.36666666666666664,0.5641025641025641,0.6499999999999999,6.598026930734784,32.11626266314577,-25.518235732410986,,,,,,,38.47395664856198,19.18685963831124,1.1538461538461537,0.8620689655172413,1.9930440658552713,41.0,0.16666666666666666
holiday:k5:all,5,all,AM,AMD,7,2024-07…2024-12,BUY_NOW,20,25.0,14,14,0.21428571428571427,0.31297709923664124,0.6846689895470383,,,0.6428571428571429,0.6946564885496184,0.9254317111459969,79.59570498173434,96.36585439104611,-16.77014940931177,,,,,,,65.97362914909904,110.90050440051205,0.532608695652174,0.8461538461538461,2.131088562575113,95.0,0.5
holiday:k5:all,5,all,AM,AMD,8,2025-01…2025-06,BUY_NOW,20,25.0,29,29,0.034482758620689655,0.05128205128205128,0.6724137931034483,,,0.13793103448275862,0.20512820512820512,0.6724137931034483,-172.25301604143291,-189.98254467009855,17.729528628665634,,,,,,,13.073786080336685,-68.54839765341971,1.1215469613259668,0.8571428571428571,1.9728959030243067,41.0,0.16666666666666666
holiday:k5:all,5,all,AM,AMD,9,2025-07…2025-12,BUY_NOW,20,25.0,14,14,0.0,0.23076923076923078,0.0,,,0.42857142857142855,0.5461538461538461,0.7847082494969819,-42.204968038181576,3.4633601708443584,-45.66832820902594,,,,,,,-37.55898752520843,43.116196331703144,0.532608695652174,0.8461538461538461,2.132445281180958,96.0,0.5
holiday:k5:all,5,all,AM,AMD,10,2026-01…2026-06,BUY_NOW,20,25.0,32,32,0.21875,0.24786324786324787,0.8825431034482758,,,0.46875,0.5641025641025641,0.8309659090909091,-0.32781680352429365,34.533119178883084,-34.860935982407376,,,,,,,57.12480017864101,10.533436844245397,1.2375690607734806,0.8709677419354839,2.025702612522422,42.0,0.16666666666666666
holiday:k1:major,1,major,AM,AMD,0,2021-01…2021-06,BUY_NOW,20,25.0,0,0,,0.1864406779661017,,,,,0.5508474576271186,,,43.40759409925216,,,,,,,,,,0.0,,,170.0,1.0
holiday:k1:major,1,major,AM,AMD,1,2021-07…2021-12,BUY_NOW,20,25.0,2,2,0.0,0.13953488372093023,0.0,,,1.0,0.6589147286821705,1.5176470588235296,118.33350438889778,51.49644441112181,66.83705997777597,,,,,,,-40.53844805327389,10.302258697227344,0.07608695652173914,0.0,0.0,101.0,0.6666666666666666
holiday:k1:major,1,major,AM,AMD,2,2022-01…2022-06,BUY_NOW,20,25.0,0,0,,0.10256410256410256,,,,,0.42735042735042733,,,-7.685668238494408,,,,,,,,,,0.0,,,171.0,1.0
holiday:k1:major,1,major,AM,AMD,3,2022-07…2022-12,BUY_NOW,20,25.0,2,2,0.0,0.26153846153846155,0.0,,,0.5,0.6692307692307692,0.7471264367816093,25.30249047590307,176.90563882369997,-151.6031483477969,,,,,,,-63.08361158855246,-290.17682500919625,0.07608695652173914,0.0,0.0,101.0,0.6666666666666666
holiday:k1:major,1,major,AM,AMD,4,2023-01…2023-06,BUY_NOW,20,25.0,0,0,,0.559322033898305,,,,,0.8389830508474576,,,274.3772909876495,,,,,,,,,,0.0,,,172.0,1.0
holiday:k1:major,1,major,AM,AMD,5,2023-07…2023-12,BUY_NOW,20,25.0,2,2,0.0,0.17829457364341086,0.0,,,0.0,0.4263565891472868,0.0,-132.02242194873259,-49.59380850488834,-82.42861344384426,,,,,,,-35.82121035028418,-155.39970940707025,0.07608695652173914,0.0,0.0,100.0,0.6666666666666666
holiday:k1:major,1,major,AM,AMD,6,2024-01…2024-06,BUY_NOW,20,25.0,0,0,,0.2564102564102564,,,,,0.5641025641025641,,,32.11626266314577,,,,,,,,,,0.0,,,171.0,1.0
holiday:k1:major,1,major,AM,AMD,7,2024-07…2024-12,BUY_NOW,20,25.0,2,2,0.0,0.31297709923664124,0.0,,,0.5,0.6946564885496184,0.7197802197802198,34.288435936504214,96.36585439104611,-62.0774184545419,,,,,,,-15.535125911190775,41.309562674182175,0.07608695652173914,0.0,0.0,99.0,0.6666666666666666
holiday:k1:major,1,major,AM,AMD,8,2025-01…2025-06,BUY_NOW,20,25.0,0,0,,0.05128205128205128,,,,,0.20512820512820512,,,-189.98254467009855,,,,,,,,,,0.0,,,172.0,1.0
holiday:k1:major,1,major,AM,AMD,9,2025-07…2025-12,BUY_NOW,20,25.0,2,2,0.0,0.23076923076923078,0.0,,,0.0,0.5461538461538461,0.0,-143.32884263766886,3.4633601708443584,-146.79220280851322,,,,,,,-112.06595647593853,-4.100626049056144,0.07608695652173914,0.0,0.0,102.0,0.6666666666666666
holiday:k1:major,1,major,AM,AMD,10,2026-01…2026-06,BUY_NOW,20,25.0,0,0,,0.24786324786324787,,,,,0.5641025641025641,,,34.533119178883084,,,,,,,,,,0.0,,,169.0,1.0
holiday:k3:major,3,major,AM,AMD,0,2021-01…2021-06,BUY_NOW,20,25.0,0,0,,0.1864406779661017,,,,,0.5508474576271186,,,43.40759409925216,,,,,,,,,,0.0,,,170.0,1.0
