window,pct,stall_days,rearm,n_events,freq_per_week,hit_mean,base_mean,lift_mean,hit_min,lift_min,benefit_excess_bps,empty_month_share,corridor,on_frontier
120,0.1,0,3,79,0.3367844092570037,0.6075949367088608,0.428483294727326,1.4180131271990803,0.24050632911392406,1.4695348391672949,115.12794512148135,0.6111111111111112,AMD,False
120,0.1,0,5,55,0.23447015834348356,0.6545454545454545,0.440582831591687,1.485635407491454,0.21818181818181817,1.275160973106575,119.0602096528615,0.6111111111111112,AMD,False
120,0.1,3,1,139,0.592570036540804,0.5467625899280576,0.4164621681687825,1.3128745699332462,0.17985611510791366,1.1319746688582317,101.40137984496998,0.6111111111111112,AMD,False
120,0.1,3,3,64,0.2728380024360536,0.515625,0.4312531564553359,1.195643422620148,0.1875,1.1347445276136419,89.13787577399205,0.6111111111111112,AMD,False
120,0.1,3,5,45,0.1918392204628502,0.6,0.45371346035140214,1.3224205416680797,0.17777777777777778,1.0029747400070372,94.84204617204666,0.6111111111111112,AMD,False
120,0.15,0,1,252,1.074299634591961,0.6150793650793651,0.4296789510907586,1.4314859117905578,0.23015873015873015,1.3880377280734333,117.52069732509158,0.5925925925925926,AMD,True
120,0.15,0,3,92,0.3922046285018271,0.6086956521739131,0.4359196256371431,1.396348355007507,0.21739130434782608,1.2879508881723578,113.7954456886612,0.5925925925925926,AMD,False
120,0.15,0,5,61,0.2600487210718636,0.6229508196721312,0.44348249370264936,1.4046796176126257,0.2459016393442623,1.4218667445435056,109.65917366796837,0.5925925925925926,AMD,False
120,0.15,3,1,194,0.8270401948842875,0.5824742268041238,0.44413656802707596,1.311475498159418,0.20618556701030927,1.1879396501798614,103.71483718570583,0.5925925925925926,AMD,False
120,0.15,3,3,77,0.328258221680877,0.5324675324675324,0.43990358449673556,1.2104187172666327,0.18181818181818182,1.061294084143571,94.40091844450906,0.5925925925925926,AMD,False
120,0.15,3,5,51,0.21741778319123023,0.5882352941176471,0.4556369038065083,1.2910176704375296,0.21568627450980393,1.2067744533639904,95.88893728393911,0.5925925925925926,AMD,False
120,0.2,0,1,294,1.2533495736906213,0.6020408163265306,0.4391812361527103,1.3708254514707714,0.21428571428571427,1.2541870364931016,99.75243091732423,0.5740740740740741,AMD,True
120,0.2,0,3,105,0.44762484774665046,0.5619047619047619,0.445723159003315,1.26065866346555,0.23809523809523808,1.3687757139938639,93.31822786239648,0.5740740740740741,AMD,False
120,0.2,0,5,67,0.2856272838002436,0.5522388059701493,0.4513196865253332,1.2236089460705395,0.23880597014925373,1.3581560612065617,87.66716594050261,0.5740740740740741,AMD,False
120,0.2,3,1,235,1.0018270401948843,0.5702127659574469,0.45298652976021836,1.2587852584916388,0.19148936170212766,1.0731804599834458,84.60572466582593,0.5740740740740741,AMD,False
120,0.2,3,3,91,0.38794153471376375,0.5274725274725275,0.4516681415676696,1.1678320406698437,0.18681318681318682,1.0561142116080628,77.89226552075831,0.5740740740740741,AMD,False
120,0.2,3,5,61,0.2600487210718636,0.5573770491803278,0.4637655909586783,1.2018508057662052,0.2459016393442623,1.3548572756177182,78.50155265083964,0.5740740740740741,AMD,False
120,0.3,0,1,362,1.5432399512789283,0.5718232044198895,0.4566045965285397,1.2523378186889282,0.20165745856353592,1.1336001328348229,64.51371591392834,0.46296296296296297,AMD,True
